['INFO ]2023-09-23 12:18:57,325(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Getting the Post URL
['INFO ]2023-09-23 12:18:57,325(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-******** Assignment Module ********
['INFO ]2023-09-23 12:18:57,326(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Loading the Properties Files
['INFO ]2023-09-23 12:18:57,328(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Sending posting request with payload from Excel
['INFO ]2023-09-23 12:18:57,328(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Reading and Fetching the data from the Excel File
['INFO ]2023-09-23 12:18:57,370(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Getting the Get All Assignments URL
['INFO ]2023-09-23 12:18:57,370(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-******** Assignment Module ********
['INFO ]2023-09-23 12:18:57,370(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Loading the Properties Files
['INFO ]2023-09-23 12:18:57,371(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Sending the Get Request for all Assignments
['INFO ]2023-09-23 12:19:02,581(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Getting the invalid endpoint for Get
['INFO ]2023-09-23 12:19:02,581(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-******** Assignment Module ********
['INFO ]2023-09-23 12:19:02,581(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Loading the Properties Files
['INFO ]2023-09-23 12:19:02,583(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Sending the Get Request for Negative scenario
['INFO ]2023-09-23 12:19:07,755(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Validating the Get Response for Negative scenario
['INFO ]2023-09-23 12:19:07,800(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Getting the Get URL for Get by ID
['INFO ]2023-09-23 12:19:07,800(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-******** Assignment Module ********
['INFO ]2023-09-23 12:19:07,800(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Loading the Properties Files
['INFO ]2023-09-23 12:19:07,804(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Sending the Get Request
['INFO ]2023-09-23 12:19:13,030(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Getting the Get URL for Get by ID
['INFO ]2023-09-23 12:19:13,030(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-******** Assignment Module ********
['INFO ]2023-09-23 12:19:13,030(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Loading the Properties Files
['INFO ]2023-09-23 12:19:13,030(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Sending the Get Request for  Negative scenario
['INFO ]2023-09-23 12:19:18,227(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Validating the Get Response for Negative scenario
['INFO ]2023-09-23 12:19:18,259(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Geting the Get URL for Get by Batch Id
['INFO ]2023-09-23 12:19:18,259(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-******** Assignment Module ********
['INFO ]2023-09-23 12:19:18,259(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Loading the Properties Files
['INFO ]2023-09-23 12:19:18,259(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Sending the Get Request for Positive Scenario
['INFO ]2023-09-23 12:19:23,426(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Validating the Get Response for Positive Scenario
['INFO ]2023-09-23 12:19:23,457(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Geting the Get URL for Get by Batch Id
['INFO ]2023-09-23 12:19:23,457(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-******** Assignment Module ********
['INFO ]2023-09-23 12:19:23,457(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Loading the Properties Files
['INFO ]2023-09-23 12:19:23,467(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Sending the Get Request for Negative Scenario
['INFO ]2023-09-23 12:19:28,626(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Validating the Get Response for Negative Scenario
['INFO ]2023-09-23 12:19:28,673(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Geting the Get URL for Get by Batch Id
['INFO ]2023-09-23 12:19:28,673(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-******** Assignment Module ********
['INFO ]2023-09-23 12:19:28,673(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Loading the Properties Files
['INFO ]2023-09-23 12:19:28,674(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Sending the Get Request for Positive Scenario
['INFO ]2023-09-23 12:19:33,832(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Validating the Get Response for Negative Scenario
['INFO ]2023-09-23 12:19:33,864(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Getting the PUT URL for Updating the record
['INFO ]2023-09-23 12:19:33,864(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-******** Assignment Module ********
['INFO ]2023-09-23 12:19:33,864(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Loading the Properties Files
['INFO ]2023-09-23 12:19:33,869(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Sending the Put Request for Positive Scenario
['INFO ]2023-09-23 12:19:39,038(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Validating the Put Response for Positive Scenario
['INFO ]2023-09-23 12:19:39,078(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Getting the PUT URL for Updating the record
['INFO ]2023-09-23 12:19:39,078(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-******** Assignment Module ********
['INFO ]2023-09-23 12:19:39,078(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Loading the Properties Files
['INFO ]2023-09-23 12:19:39,078(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Sending the Put Request for Negative Scenario
['INFO ]2023-09-23 12:19:39,078(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Reading and Fetching the data from the Excel File
['INFO ]2023-09-23 12:19:39,109(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Getting the PUT URL for Updating the record
['INFO ]2023-09-23 12:19:39,109(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-******** Assignment Module ********
['INFO ]2023-09-23 12:19:39,109(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Loading the Properties Files
['INFO ]2023-09-23 12:19:39,109(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Sending the Put Request for Negative Scenario
['INFO ]2023-09-23 12:19:39,109(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Reading and Fetching the data from the Excel File
['INFO ]2023-09-23 12:19:39,140(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Getting the PUT URL for Updating the record
['INFO ]2023-09-23 12:19:39,140(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-******** Assignment Module ********
['INFO ]2023-09-23 12:19:39,140(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Loading the Properties Files
['INFO ]2023-09-23 12:19:39,141(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Sending the Put Request for Negative Scenario
['INFO ]2023-09-23 12:19:39,141(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Reading and Fetching the data from the Excel File
['INFO ]2023-09-23 12:19:39,156(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Getting the Delete URL for Positive Scenario
['INFO ]2023-09-23 12:19:39,156(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-******** Assignment Module ********
['INFO ]2023-09-23 12:19:39,156(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Loading the Properties Files
['INFO ]2023-09-23 12:19:39,170(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Sending the Delete Request for Positive Scenario
['INFO ]2023-09-23 12:19:44,333(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Validating the Delete Response for Positive Scenario
['INFO ]2023-09-23 12:19:44,364(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Getting the Delete URL for Positive Scenario
['INFO ]2023-09-23 12:19:44,364(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-******** Assignment Module ********
['INFO ]2023-09-23 12:19:44,364(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Loading the Properties Files
['INFO ]2023-09-23 12:19:44,364(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Sending the Delete Request for Negative Scenario
['INFO ]2023-09-23 12:19:49,581(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Validating the Delete Response for Negative Scenario
['INFO ]2023-09-23 12:19:49,605(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Getting the Delete URL for Positive Scenario
['INFO ]2023-09-23 12:19:49,605(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-******** Assignment Module ********
